vendor_id,supplier_name,defect_rate,lead_time_days,quality_score
Supplier 5,Supplier 5,0.012,18,4.5
Supplier 5,Supplier 5,0.0261,18,4.5
Supplier 5,Supplier 5,0.0072,18,4.5
Supplier 5,Supplier 5,0.0029,18,4.5
Supplier 5,Supplier 5,0.024,18,4.5
Supplier 5,Supplier 5,0.0215,18,4.5
Supplier 5,Supplier 5,0.0052,18,4.5
Supplier 5,Supplier 5,0.0301,18,4.5
Supplier 5,Supplier 5,0.0167,18,4.5
Supplier 5,Supplier 5,0.0156,18,4.5
Supplier 5,Supplier 5,0.0588,18,4.5
Supplier 5,Supplier 5,0.0161,18,4.5
Supplier 5,Supplier 5,0.0057,18,4.5
Supplier 5,Supplier 5,0.0082,18,4.5
Supplier 5,Supplier 5,0.0212,18,4.5
Supplier 5,Supplier 5,0.097,18,4.5
Supplier 1,Supplier 1,0.0032,14,4.5
Supplier 1,Supplier 1,0.0064,14,4.5
Supplier 1,Supplier 1,0.0068,14,4.5
Supplier 1,Supplier 1,0.0083,14,4.5
Supplier 1,Supplier 1,0.0063,14,4.5
Supplier 1,Supplier 1,0.0009,14,4.5
Supplier 1,Supplier 1,0.0189,14,4.5
Supplier 1,Supplier 1,0.009,14,4.5
Supplier 1,Supplier 1,0.0428,14,4.5
Supplier 1,Supplier 1,0.0035,14,4.5
Supplier 1,Supplier 1,0.0001,14,4.5
Supplier 1,Supplier 1,0.0025,14,4.5
Supplier 1,Supplier 1,0.0024,14,4.5
Supplier 1,Supplier 1,0.0099,14,4.5
Supplier 1,Supplier 1,0.0089,14,4.5
Supplier 1,Supplier 1,0.0341,14,4.5
Supplier 1,Supplier 1,0.0192,14,4.5
Supplier 1,Supplier 1,0.0015,14,4.5
Supplier 1,Supplier 1,0.0455,14,4.5
Supplier 1,Supplier 1,0.0031,14,4.5
Supplier 1,Supplier 1,0.0231,14,4.5
Supplier 1,Supplier 1,0.0203,14,4.5
Supplier 1,Supplier 1,0.0109,14,4.5
Supplier 1,Supplier 1,0.0185,14,4.5
Supplier 1,Supplier 1,0.0361,14,4.5
Supplier 1,Supplier 1,0.0557,14,4.5
Supplier 1,Supplier 1,0.0457,14,4.5
Supplier 1,Supplier 1,0.015,14,4.5
Supplier 1,Supplier 1,0.0285,14,4.5
Supplier 1,Supplier 1,0.0458,14,4.5
Supplier 1,Supplier 1,0.0292,14,4.5
Supplier 1,Supplier 1,0.0188,14,4.5
Supplier 1,Supplier 1,0.026,14,4.5
Supplier 1,Supplier 1,0.0086,14,4.5
Supplier 1,Supplier 1,0.0062,14,4.5
Supplier 1,Supplier 1,0.0179,14,4.5
Supplier 1,Supplier 1,0.0007,14,4.5
Supplier 1,Supplier 1,0.0239,14,4.5
Supplier 1,Supplier 1,0.0337,14,4.5
Supplier 1,Supplier 1,0.0321,14,4.5
Supplier 1,Supplier 1,0.0194,14,4.5
Supplier 1,Supplier 1,0.0159,14,4.5
Supplier 1,Supplier 1,0.0087,14,4.5
Supplier 1,Supplier 1,0.0669,14,4.5
Supplier 1,Supplier 1,0.0005,14,4.5
Supplier 1,Supplier 1,0.0095,14,4.5
Supplier 1,Supplier 1,0.0121,14,4.5
Supplier 1,Supplier 1,0.006,14,4.5
Supplier 1,Supplier 1,0.0805,14,4.5
Supplier 1,Supplier 1,0.0061,14,4.5
Supplier 1,Supplier 1,0.0002,14,4.5
Supplier 1,Supplier 1,0.0331,14,4.5
Supplier 1,Supplier 1,0.0266,14,4.5
Supplier 1,Supplier 1,0.0006,14,4.5
Supplier 1,Supplier 1,0.0221,14,4.5
Supplier 1,Supplier 1,0.0251,14,4.5
Supplier 1,Supplier 1,0.0113,14,4.5
Supplier 1,Supplier 1,0.0227,14,4.5
Supplier 1,Supplier 1,0.0046,14,4.5
Supplier 1,Supplier 1,0.0073,14,4.5
Supplier 1,Supplier 1,0.0293,14,4.5
Supplier 1,Supplier 1,0.0044,14,4.5
Supplier 1,Supplier 1,0.0019,14,4.5
Supplier 1,Supplier 1,0.0258,14,4.5
Supplier 1,Supplier 1,0.0098,14,4.5
Supplier 1,Supplier 1,0.0004,14,4.5
Supplier 1,Supplier 1,0.0524,14,4.5
Supplier 1,Supplier 1,0.0289,14,4.5
Supplier 1,Supplier 1,0.0055,14,4.5
Supplier 1,Supplier 1,0.0387,14,4.5
Supplier 1,Supplier 1,0.0133,14,4.5
Supplier 1,Supplier 1,0.004,14,4.5
Supplier 1,Supplier 1,0.0399,14,4.5
Supplier 1,Supplier 1,0.0171,14,4.5
Supplier 1,Supplier 1,0.042,14,4.5
Supplier 1,Supplier 1,0.0356,14,4.5
Supplier 1,Supplier 1,0.0178,14,4.5
Supplier 1,Supplier 1,0.0215,14,4.5
Supplier 1,Supplier 1,0.019,14,4.5
Supplier 1,Supplier 1,0.0283,14,4.5
Supplier 1,Supplier 1,0.022,14,4.5
Supplier 1,Supplier 1,0.0053,14,4.5
Supplier 1,Supplier 1,0.01,14,4.5
Supplier 1,Supplier 1,0.0153,14,4.5
Supplier 1,Supplier 1,0.0027,14,4.5
Supplier 1,Supplier 1,0.0334,14,4.5
Supplier 1,Supplier 1,0.035,14,4.5
Supplier 1,Supplier 1,0.0092,14,4.5
Supplier 1,Supplier 1,0.0511,14,4.5
Supplier 1,Supplier 1,0.0401,14,4.5
Supplier 1,Supplier 1,0.0803,14,4.5
Supplier 1,Supplier 1,0.0312,14,4.5
Supplier 1,Supplier 1,0.0111,14,4.5
Supplier 1,Supplier 1,0.0039,14,4.5
Supplier 1,Supplier 1,0.0156,14,4.5
Supplier 1,Supplier 1,0.0204,14,4.5
Supplier 1,Supplier 1,0.0145,14,4.5
Supplier 1,Supplier 1,0.0101,14,4.5
Supplier 1,Supplier 1,0.0166,14,4.5
Supplier 1,Supplier 1,0.0045,14,4.5
Supplier 1,Supplier 1,0.0234,14,4.5
Supplier 1,Supplier 1,0.0023,14,4.5
Supplier 1,Supplier 1,0.0074,14,4.5
Supplier 1,Supplier 1,0.0,14,4.5
Supplier 1,Supplier 1,0.0207,14,4.5
Supplier 1,Supplier 1,0.0014,14,4.5
Supplier 1,Supplier 1,0.0249,14,4.5
Supplier 1,Supplier 1,0.0118,14,4.5
Supplier 1,Supplier 1,0.0091,14,4.5
Supplier 1,Supplier 1,0.0057,14,4.5
Supplier 1,Supplier 1,0.0085,14,4.5
Supplier 1,Supplier 1,0.0232,14,4.5
Supplier 1,Supplier 1,0.0902,14,4.5
Supplier 1,Supplier 1,0.0174,14,4.5
Supplier 1,Supplier 1,0.0069,14,4.5
Supplier 1,Supplier 1,0.0243,14,4.5
Supplier 1,Supplier 1,0.0373,14,4.5
Supplier 1,Supplier 1,0.0152,14,4.5
Supplier 1,Supplier 1,0.0214,14,4.5
Supplier 1,Supplier 1,0.0542,14,4.5
Supplier 1,Supplier 1,0.0059,14,4.5
Supplier 1,Supplier 1,0.0127,14,4.5
Supplier 1,Supplier 1,0.0931,14,4.5
Supplier 1,Supplier 1,0.0065,14,4.5
Supplier 1,Supplier 1,0.0462,14,4.5
Supplier 1,Supplier 1,0.0122,14,4.5
Supplier 1,Supplier 1,0.0415,14,4.5
Supplier 1,Supplier 1,0.0456,14,4.5
Supplier 1,Supplier 1,0.0169,14,4.5
Supplier 1,Supplier 1,0.0136,14,4.5
Supplier 1,Supplier 1,0.0599,14,4.5
Supplier 1,Supplier 1,0.0287,14,4.5
Supplier 1,Supplier 1,0.0107,14,4.5
Supplier 1,Supplier 1,0.0042,14,4.5
Supplier 1,Supplier 1,0.0167,14,4.5
Supplier 1,Supplier 1,0.0123,14,4.5
Supplier 1,Supplier 1,0.0198,14,4.5
Supplier 1,Supplier 1,0.0135,14,4.5
Supplier 1,Supplier 1,0.0126,14,4.5
Supplier 1,Supplier 1,0.0797,14,4.5
Supplier 3,Supplier 3,0.0636,7,4.5
Supplier 3,Supplier 3,0.0059,7,4.5
Supplier 3,Supplier 3,0.0398,7,4.5
Supplier 3,Supplier 3,0.0146,7,4.5
Supplier 3,Supplier 3,0.0283,7,4.5
Supplier 3,Supplier 3,0.1075,7,4.5
Supplier 3,Supplier 3,0.0073,7,4.5
Supplier 3,Supplier 3,0.0465,7,4.5
Supplier 3,Supplier 3,0.0211,7,4.5
Supplier 3,Supplier 3,0.0087,7,4.5
Supplier 3,Supplier 3,0.0423,7,4.5
Supplier 3,Supplier 3,0.0217,7,4.5
Supplier 3,Supplier 3,0.0175,7,4.5
Supplier 3,Supplier 3,0.0115,7,4.5
Supplier 3,Supplier 3,0.0242,7,4.5
Supplier 3,Supplier 3,0.0144,7,4.5
Supplier 3,Supplier 3,0.0207,7,4.5
Supplier 3,Supplier 3,0.0375,7,4.5
Supplier 3,Supplier 3,0.0161,7,4.5
Supplier 3,Supplier 3,0.0617,7,4.5
Supplier 3,Supplier 3,0.0013,7,4.5
Supplier 3,Supplier 3,0.0347,7,4.5
Supplier 3,Supplier 3,0.0203,7,4.5
Supplier 3,Supplier 3,0.0323,7,4.5
Supplier 3,Supplier 3,0.0288,7,4.5
Supplier 3,Supplier 3,0.0006,7,4.5
Supplier 3,Supplier 3,0.0103,7,4.5
Supplier 3,Supplier 3,0.0216,7,4.5
Supplier 3,Supplier 3,0.0163,7,4.5
Supplier 3,Supplier 3,0.0017,7,4.5
Supplier 3,Supplier 3,0.0112,7,4.5
Supplier 3,Supplier 3,0.0075,7,4.5
Supplier 3,Supplier 3,0.0249,7,4.5
Supplier 3,Supplier 3,0.0436,7,4.5
Supplier 3,Supplier 3,0.0421,7,4.5
Supplier 3,Supplier 3,0.0096,7,4.5
Supplier 3,Supplier 3,0.0091,7,4.5
Supplier 3,Supplier 3,0.0765,7,4.5
Supplier 3,Supplier 3,0.0343,7,4.5
Supplier 3,Supplier 3,0.0082,7,4.5
Supplier 3,Supplier 3,0.005,7,4.5
Supplier 3,Supplier 3,0.0764,7,4.5
Supplier 3,Supplier 3,0.1101,7,4.5
Supplier 3,Supplier 3,0.0263,7,4.5
Supplier 3,Supplier 3,0.052,7,4.5
Supplier 3,Supplier 3,0.0122,7,4.5
Supplier 3,Supplier 3,0.037,7,4.5
Supplier 3,Supplier 3,0.0056,7,4.5
Supplier 3,Supplier 3,0.0187,7,4.5
Supplier 3,Supplier 3,0.0036,7,4.5
Supplier 3,Supplier 3,0.0437,7,4.5
Supplier 3,Supplier 3,0.0136,7,4.5
Supplier 3,Supplier 3,0.0475,7,4.5
Supplier 3,Supplier 3,0.0218,7,4.5
Supplier 3,Supplier 3,0.0192,7,4.5
Supplier 3,Supplier 3,0.0537,7,4.5
Supplier 3,Supplier 3,0.012,7,4.5
Supplier 3,Supplier 3,0.0055,7,4.5
Supplier 3,Supplier 3,0.0151,7,4.5
Supplier 3,Supplier 3,0.0741,7,4.5
Supplier 3,Supplier 3,0.0778,7,4.5
Supplier 3,Supplier 3,0.0134,7,4.5
Supplier 3,Supplier 3,0.0212,7,4.5
Supplier 3,Supplier 3,0.0028,7,4.5
Supplier 3,Supplier 3,0.0054,7,4.5
Supplier 3,Supplier 3,0.055,7,4.5
Supplier 3,Supplier 3,0.0264,7,4.5
Supplier 3,Supplier 3,0.0273,7,4.5
Supplier 3,Supplier 3,0.0478,7,4.5
Supplier 3,Supplier 3,0.0257,7,4.5
Supplier 3,Supplier 3,0.0464,7,4.5
Supplier 3,Supplier 3,0.0149,7,4.5
Supplier 3,Supplier 3,0.0269,7,4.5
Supplier 3,Supplier 3,0.0012,7,4.5
Supplier 3,Supplier 3,0.0113,7,4.5
Supplier 3,Supplier 3,0.0064,7,4.5
Supplier 3,Supplier 3,0.1324,7,4.5
Supplier 3,Supplier 3,0.0988,7,4.5
Supplier 3,Supplier 3,0.0165,7,4.5
Supplier 3,Supplier 3,0.0299,7,4.5
Supplier 3,Supplier 3,0.0081,7,4.5
Supplier 3,Supplier 3,0.0477,7,4.5
Supplier 3,Supplier 3,0.0029,7,4.5
Supplier 3,Supplier 3,0.0213,7,4.5
Supplier 3,Supplier 3,0.0565,7,4.5
Supplier 3,Supplier 3,0.0498,7,4.5
Supplier 3,Supplier 3,0.0049,7,4.5
Supplier 3,Supplier 3,0.0281,7,4.5
Supplier 3,Supplier 3,0.0206,7,4.5
Supplier 3,Supplier 3,0.0355,7,4.5
Supplier 3,Supplier 3,0.0791,7,4.5
Supplier 3,Supplier 3,0.0599,7,4.5
Supplier 3,Supplier 3,0.0243,7,4.5
Supplier 3,Supplier 3,0.0041,7,4.5
Supplier 3,Supplier 3,0.0692,7,4.5
Supplier 3,Supplier 3,0.0117,7,4.5
Supplier 3,Supplier 3,0.0236,7,4.5
Supplier 3,Supplier 3,0.0523,7,4.5
Supplier 3,Supplier 3,0.0229,7,4.5
Supplier 3,Supplier 3,0.0227,7,4.5
Supplier 3,Supplier 3,0.0426,7,4.5
Supplier 2,Supplier 2,0.0278,18,4.5
Supplier 2,Supplier 2,0.0188,18,4.5
Supplier 2,Supplier 2,0.0391,18,4.5
Supplier 2,Supplier 2,0.0227,18,4.5
Supplier 2,Supplier 2,0.0565,18,4.5
Supplier 2,Supplier 2,0.0019,18,4.5
Supplier 2,Supplier 2,0.0228,18,4.5
Supplier 2,Supplier 2,0.003,18,4.5
Supplier 2,Supplier 2,0.0327,18,4.5
Supplier 2,Supplier 2,0.0463,18,4.5
Supplier 2,Supplier 2,0.0058,18,4.5
Supplier 2,Supplier 2,0.0146,18,4.5
Supplier 2,Supplier 2,0.0474,18,4.5
Supplier 2,Supplier 2,0.0064,18,4.5
Supplier 2,Supplier 2,0.0034,18,4.5
Supplier 2,Supplier 2,0.0686,18,4.5
Supplier 2,Supplier 2,0.0468,18,4.5
Supplier 2,Supplier 2,0.025,18,4.5
Supplier 2,Supplier 2,0.0022,18,4.5
Supplier 2,Supplier 2,0.0097,18,4.5
Supplier 2,Supplier 2,0.0372,18,4.5
Supplier 2,Supplier 2,0.0204,18,4.5
Supplier 2,Supplier 2,0.0194,18,4.5
Supplier 2,Supplier 2,0.0251,18,4.5
Supplier 2,Supplier 2,0.0123,18,4.5
Supplier 2,Supplier 2,0.0998,18,4.5
Supplier 2,Supplier 2,0.0275,18,4.5
Supplier 2,Supplier 2,0.024,18,4.5
Supplier 2,Supplier 2,0.0338,18,4.5
Supplier 2,Supplier 2,0.0181,18,4.5
Supplier 2,Supplier 2,0.062,18,4.5
Supplier 2,Supplier 2,0.0095,18,4.5
Supplier 2,Supplier 2,0.0155,18,4.5
Supplier 2,Supplier 2,0.0116,18,4.5
Supplier 2,Supplier 2,0.0035,18,4.5
Supplier 2,Supplier 2,0.0207,18,4.5
Supplier 2,Supplier 2,0.0075,18,4.5
Supplier 2,Supplier 2,0.0555,18,4.5
Supplier 2,Supplier 2,0.0309,18,4.5
Supplier 2,Supplier 2,0.031,18,4.5
Supplier 2,Supplier 2,0.0063,18,4.5
Supplier 2,Supplier 2,0.0166,18,4.5
Supplier 2,Supplier 2,0.0139,18,4.5
Supplier 2,Supplier 2,0.0927,18,4.5
Supplier 2,Supplier 2,0.0013,18,4.5
Supplier 2,Supplier 2,0.0413,18,4.5
Supplier 2,Supplier 2,0.0264,18,4.5
Supplier 2,Supplier 2,0.0049,18,4.5
Supplier 2,Supplier 2,0.0195,18,4.5
Supplier 2,Supplier 2,0.0135,18,4.5
Supplier 2,Supplier 2,0.0531,18,4.5
Supplier 2,Supplier 2,0.0564,18,4.5
Supplier 2,Supplier 2,0.063,18,4.5
Supplier 2,Supplier 2,0.0031,18,4.5
Supplier 2,Supplier 2,0.0208,18,4.5
Supplier 2,Supplier 2,0.0229,18,4.5
Supplier 2,Supplier 2,0.0244,18,4.5
Supplier 2,Supplier 2,0.0094,18,4.5
Supplier 2,Supplier 2,0.097,18,4.5
Supplier 2,Supplier 2,0.019,18,4.5
Supplier 2,Supplier 2,0.0087,18,4.5
Supplier 2,Supplier 2,0.0091,18,4.5
Supplier 2,Supplier 2,0.0143,18,4.5
Supplier 2,Supplier 2,0.0165,18,4.5
Supplier 2,Supplier 2,0.0223,18,4.5
Supplier 2,Supplier 2,0.0405,18,4.5
Supplier 2,Supplier 2,0.0077,18,4.5
Supplier 2,Supplier 2,0.0107,18,4.5
Supplier 2,Supplier 2,0.0189,18,4.5
Supplier 2,Supplier 2,0.0002,18,4.5
Supplier 2,Supplier 2,0.0032,18,4.5
Supplier 2,Supplier 2,0.0816,18,4.5
Supplier 2,Supplier 2,0.0617,18,4.5
Supplier 2,Supplier 2,0.0435,18,4.5
Supplier 2,Supplier 2,0.1061,18,4.5
Supplier 2,Supplier 2,0.0289,18,4.5
Supplier 2,Supplier 2,0.0096,18,4.5
Supplier 2,Supplier 2,0.0616,18,4.5
Supplier 2,Supplier 2,0.0185,18,4.5
Supplier 2,Supplier 2,0.0066,18,4.5
Supplier 2,Supplier 2,0.0441,18,4.5
Supplier 2,Supplier 2,0.0528,18,4.5
Supplier 2,Supplier 2,0.0083,18,4.5
Supplier 2,Supplier 2,0.0303,18,4.5
Supplier 2,Supplier 2,0.0443,18,4.5
Supplier 2,Supplier 2,0.0084,18,4.5
Supplier 2,Supplier 2,0.001,18,4.5
Supplier 2,Supplier 2,0.016,18,4.5
Supplier 2,Supplier 2,0.0088,18,4.5
Supplier 2,Supplier 2,0.0218,18,4.5
Supplier 2,Supplier 2,0.0509,18,4.5
Supplier 2,Supplier 2,0.0134,18,4.5
Supplier 2,Supplier 2,0.0404,18,4.5
Supplier 2,Supplier 2,0.0118,18,4.5
Supplier 2,Supplier 2,0.0206,18,4.5
Supplier 2,Supplier 2,0.0238,18,4.5
Supplier 2,Supplier 2,0.009,18,4.5
Supplier 2,Supplier 2,0.0416,18,4.5
Supplier 2,Supplier 2,0.0374,18,4.5
Supplier 2,Supplier 2,0.0141,18,4.5
Supplier 2,Supplier 2,0.0053,18,4.5
Supplier 2,Supplier 2,0.0319,18,4.5
Supplier 2,Supplier 2,0.0312,18,4.5
Supplier 2,Supplier 2,0.0485,18,4.5
Supplier 2,Supplier 2,0.0649,18,4.5
Supplier 2,Supplier 2,0.006,18,4.5
Supplier 2,Supplier 2,0.0061,18,4.5
Supplier 2,Supplier 2,0.0249,18,4.5
Supplier 2,Supplier 2,0.0129,18,4.5
Supplier 2,Supplier 2,0.0247,18,4.5
Supplier 2,Supplier 2,0.027,18,4.5
Supplier 2,Supplier 2,0.0042,18,4.5
Supplier 1,Supplier 1,0.0327,1,4.5
Supplier 1,Supplier 1,0.0006,1,4.5
Supplier 1,Supplier 1,0.0401,1,4.5
Supplier 1,Supplier 1,0.0007,1,4.5
Supplier 1,Supplier 1,0.0104,1,4.5
Supplier 1,Supplier 1,0.0068,1,4.5
Supplier 1,Supplier 1,0.0167,1,4.5
Supplier 1,Supplier 1,0.0092,1,4.5
Supplier 1,Supplier 1,0.0146,1,4.5
Supplier 1,Supplier 1,0.0414,1,4.5
Supplier 1,Supplier 1,0.0067,1,4.5
Supplier 1,Supplier 1,0.025,1,4.5
Supplier 1,Supplier 1,0.0383,1,4.5
Supplier 1,Supplier 1,0.0056,1,4.5
Supplier 1,Supplier 1,0.0125,1,4.5
Supplier 1,Supplier 1,0.0072,1,4.5
Supplier 1,Supplier 1,0.0038,1,4.5
Supplier 1,Supplier 1,0.0101,1,4.5
Supplier 1,Supplier 1,0.0177,1,4.5
Supplier 1,Supplier 1,0.0144,1,4.5
Supplier 1,Supplier 1,0.0335,1,4.5
Supplier 1,Supplier 1,0.0021,1,4.5
Supplier 1,Supplier 1,0.0444,1,4.5
Supplier 1,Supplier 1,0.0131,1,4.5
Supplier 1,Supplier 1,0.0134,1,4.5
Supplier 1,Supplier 1,0.0113,1,4.5
Supplier 1,Supplier 1,0.0089,1,4.5
Supplier 1,Supplier 1,0.0187,1,4.5
Supplier 1,Supplier 1,0.0055,1,4.5
Supplier 1,Supplier 1,0.0207,1,4.5
Supplier 1,Supplier 1,0.0023,1,4.5
Supplier 1,Supplier 1,0.0184,1,4.5
Supplier 1,Supplier 1,0.0257,1,4.5
Supplier 1,Supplier 1,0.0267,1,4.5
Supplier 1,Supplier 1,0.0138,1,4.5
Supplier 1,Supplier 1,0.0014,1,4.5
Supplier 1,Supplier 1,0.044,1,4.5
Supplier 1,Supplier 1,0.0035,1,4.5
Supplier 1,Supplier 1,0.0511,1,4.5
Supplier 1,Supplier 1,0.0642,1,4.5
Supplier 1,Supplier 1,0.0145,1,4.5
Supplier 1,Supplier 1,0.045,1,4.5
Supplier 1,Supplier 1,0.0085,1,4.5
Supplier 1,Supplier 1,0.0132,1,4.5
Supplier 1,Supplier 1,0.0081,1,4.5
Supplier 1,Supplier 1,0.0117,1,4.5
Supplier 1,Supplier 1,0.0041,1,4.5
Supplier 1,Supplier 1,0.0152,1,4.5
Supplier 1,Supplier 1,0.0156,1,4.5
Supplier 1,Supplier 1,0.0576,1,4.5
Supplier 1,Supplier 1,0.019,1,4.5
Supplier 1,Supplier 1,0.0083,1,4.5
Supplier 1,Supplier 1,0.0095,1,4.5
Supplier 1,Supplier 1,0.057,1,4.5
Supplier 1,Supplier 1,0.0287,1,4.5
Supplier 1,Supplier 1,0.0295,1,4.5
Supplier 1,Supplier 1,0.0082,1,4.5
Supplier 1,Supplier 1,0.076,1,4.5
Supplier 1,Supplier 1,0.023,1,4.5
Supplier 1,Supplier 1,0.002,1,4.5
Supplier 1,Supplier 1,0.0668,1,4.5
Supplier 1,Supplier 1,0.0058,1,4.5
Supplier 1,Supplier 1,0.0079,1,4.5
Supplier 1,Supplier 1,0.0174,1,4.5
Supplier 1,Supplier 1,0.0467,1,4.5
Supplier 1,Supplier 1,0.001,1,4.5
Supplier 1,Supplier 1,0.0148,1,4.5
Supplier 1,Supplier 1,0.0009,1,4.5
Supplier 1,Supplier 1,0.0407,1,4.5
Supplier 1,Supplier 1,0.0043,1,4.5
Supplier 1,Supplier 1,0.0291,1,4.5
Supplier 1,Supplier 1,0.0088,1,4.5
Supplier 1,Supplier 1,0.0281,1,4.5
Supplier 1,Supplier 1,0.0011,1,4.5
Supplier 1,Supplier 1,0.0093,1,4.5
Supplier 1,Supplier 1,0.0543,1,4.5
Supplier 1,Supplier 1,0.0412,1,4.5
Supplier 1,Supplier 1,0.0121,1,4.5
Supplier 1,Supplier 1,0.0154,1,4.5
Supplier 1,Supplier 1,0.0197,1,4.5
Supplier 1,Supplier 1,0.0653,1,4.5
Supplier 1,Supplier 1,0.0256,1,4.5
Supplier 1,Supplier 1,0.0162,1,4.5
Supplier 1,Supplier 1,0.0323,1,4.5
Supplier 1,Supplier 1,0.022,1,4.5
Supplier 1,Supplier 1,0.0285,1,4.5
Supplier 1,Supplier 1,0.0013,1,4.5
Supplier 1,Supplier 1,0.0427,1,4.5
Supplier 1,Supplier 1,0.0129,1,4.5
Supplier 1,Supplier 1,0.009,1,4.5
Supplier 1,Supplier 1,0.0116,1,4.5
Supplier 1,Supplier 1,0.0374,1,4.5
Supplier 1,Supplier 1,0.0105,1,4.5
Supplier 1,Supplier 1,0.0094,1,4.5
Supplier 1,Supplier 1,0.0015,1,4.5
Supplier 1,Supplier 1,0.0231,1,4.5
Supplier 1,Supplier 1,0.0115,1,4.5
Supplier 1,Supplier 1,0.0026,1,4.5
Supplier 1,Supplier 1,0.0084,1,4.5
Supplier 1,Supplier 1,0.0364,1,4.5
Supplier 1,Supplier 1,0.0046,1,4.5
Supplier 1,Supplier 1,0.0274,1,4.5
Supplier 1,Supplier 1,0.0269,1,4.5
Supplier 1,Supplier 1,0.0122,1,4.5
Supplier 1,Supplier 1,0.0049,1,4.5
Supplier 1,Supplier 1,0.0147,1,4.5
Supplier 1,Supplier 1,0.0283,1,4.5
Supplier 1,Supplier 1,0.0172,1,4.5
Supplier 1,Supplier 1,0.0195,1,4.5
Supplier 1,Supplier 1,0.0686,1,4.5
Supplier 1,Supplier 1,0.0022,1,4.5
Supplier 1,Supplier 1,0.0033,1,4.5
Supplier 1,Supplier 1,0.021,1,4.5
Supplier 1,Supplier 1,0.069,1,4.5
Supplier 1,Supplier 1,0.085,1,4.5
Supplier 1,Supplier 1,0.0304,1,4.5
Supplier 1,Supplier 1,0.0216,1,4.5
Supplier 1,Supplier 1,0.0316,1,4.5
Supplier 1,Supplier 1,0.0002,1,4.5
Supplier 1,Supplier 1,0.0289,1,4.5
Supplier 1,Supplier 1,0.0042,1,4.5
Supplier 1,Supplier 1,0.0819,1,4.5
Supplier 1,Supplier 1,0.0191,1,4.5
Supplier 1,Supplier 1,0.0247,1,4.5
Supplier 1,Supplier 1,0.0438,1,4.5
Supplier 1,Supplier 1,0.0175,1,4.5
Supplier 1,Supplier 1,0.018,1,4.5
Supplier 1,Supplier 1,0.0228,1,4.5
Supplier 1,Supplier 1,0.0198,1,4.5
Supplier 1,Supplier 1,0.0165,1,4.5
Supplier 1,Supplier 1,0.0109,1,4.5
Supplier 1,Supplier 1,0.0696,1,4.5
Supplier 1,Supplier 1,0.0223,1,4.5
Supplier 1,Supplier 1,0.0297,1,4.5
Supplier 1,Supplier 1,0.0246,1,4.5
Supplier 1,Supplier 1,0.0159,1,4.5
Supplier 1,Supplier 1,0.0272,1,4.5
Supplier 1,Supplier 1,0.0251,1,4.5
Supplier 1,Supplier 1,0.0018,1,4.5
Supplier 1,Supplier 1,0.0005,1,4.5
Supplier 1,Supplier 1,0.0268,1,4.5
Supplier 1,Supplier 1,0.0264,1,4.5
Supplier 1,Supplier 1,0.0544,1,4.5
Supplier 1,Supplier 1,0.0025,1,4.5
Supplier 1,Supplier 1,0.0333,1,4.5
Supplier 1,Supplier 1,0.0233,1,4.5
Supplier 1,Supplier 1,0.0209,1,4.5
Supplier 1,Supplier 1,0.0255,1,4.5
Supplier 1,Supplier 1,0.0111,1,4.5
Supplier 3,Supplier 3,0.0094,18,4.5
Supplier 3,Supplier 3,0.0043,18,4.5
Supplier 3,Supplier 3,0.0021,18,4.5
Supplier 3,Supplier 3,0.0196,18,4.5
Supplier 3,Supplier 3,0.0573,18,4.5
Supplier 3,Supplier 3,0.0286,18,4.5
Supplier 3,Supplier 3,0.0164,18,4.5
Supplier 3,Supplier 3,0.0082,18,4.5
Supplier 3,Supplier 3,0.0277,18,4.5
Supplier 3,Supplier 3,0.0306,18,4.5
Supplier 3,Supplier 3,0.0017,18,4.5
Supplier 3,Supplier 3,0.0282,18,4.5
Supplier 3,Supplier 3,0.0413,18,4.5
Supplier 3,Supplier 3,0.0128,18,4.5
Supplier 3,Supplier 3,0.0118,18,4.5
Supplier 3,Supplier 3,0.0035,18,4.5
Supplier 3,Supplier 3,0.029,18,4.5
Supplier 3,Supplier 3,0.0281,18,4.5
Supplier 3,Supplier 3,0.0313,18,4.5
Supplier 3,Supplier 3,0.0126,18,4.5
Supplier 3,Supplier 3,0.0137,18,4.5
Supplier 3,Supplier 3,0.0184,18,4.5
Supplier 3,Supplier 3,0.0018,18,4.5
Supplier 3,Supplier 3,0.016,18,4.5
Supplier 3,Supplier 3,0.0603,18,4.5
Supplier 3,Supplier 3,0.0431,18,4.5
Supplier 3,Supplier 3,0.0252,18,4.5
Supplier 3,Supplier 3,0.027,18,4.5
Supplier 3,Supplier 3,0.008,18,4.5
Supplier 3,Supplier 3,0.0037,18,4.5
Supplier 3,Supplier 3,0.0055,18,4.5
Supplier 3,Supplier 3,0.0208,18,4.5
Supplier 3,Supplier 3,0.009,18,4.5
Supplier 3,Supplier 3,0.01,18,4.5
Supplier 3,Supplier 3,0.0097,18,4.5
Supplier 3,Supplier 3,0.0237,18,4.5
Supplier 3,Supplier 3,0.0049,18,4.5
Supplier 3,Supplier 3,0.0151,18,4.5
Supplier 3,Supplier 3,0.0173,18,4.5
Supplier 3,Supplier 3,0.005,18,4.5
Supplier 3,Supplier 3,0.043,18,4.5
Supplier 3,Supplier 3,0.0374,18,4.5
Supplier 3,Supplier 3,0.0136,18,4.5
