date,sku_id,price,discount_percent,competitor_price,web_traffic,units_sold
2025-11-08,SKU69,55.02,0.0,50.3,146,16
2025-11-09,SKU69,54.49,0.0,56.38,168,21
2025-11-10,SKU69,52.5,0.0,56.04,150,7
2025-11-11,SKU69,54.87,0.0,52.98,172,14
2025-11-12,SKU69,56.63,0.0,58.26,160,18
2025-11-13,SKU69,52.83,0.0,55.26,160,20
2025-11-14,SKU69,55.06,0.0,53.75,163,9
2025-11-15,SKU69,55.08,0.0,57.67,171,22
2025-05-20,SKU70,46.6,0.0,44.23,14,2
2025-05-21,SKU70,47.6,0.0,42.64,17,2
2025-05-22,SKU70,47.98,0.0,45.37,7,0
2025-05-23,SKU70,49.23,0.0,46.44,8,4
2025-05-24,SKU70,47.79,0.0,49.61,11,2
2025-05-25,SKU70,49.22,0.0,44.92,5,0
2025-05-26,SKU70,47.65,0.0,50.98,12,0
2025-05-27,SKU70,48.91,0.0,46.77,13,0
2025-05-28,SKU70,47.17,0.0,53.01,10,0
2025-05-29,SKU70,48.83,0.0,50.94,7,0
2025-05-30,SKU70,47.39,0.0,52.34,14,0
2025-05-31,SKU70,48.14,0.0,47.88,11,0
2025-06-01,SKU70,49.34,0.0,44.15,7,0
2025-06-02,SKU70,48.23,0.0,47.73,7,2
2025-06-03,SKU70,46.84,0.0,52.01,9,2
2025-06-04,SKU70,48.76,0.0,48.99,8,1
2025-06-05,SKU70,47.66,0.0,49.1,13,2
2025-06-06,SKU70,47.63,0.0,49.6,13,2
2025-06-07,SKU70,48.36,0.0,49.79,7,1
2025-06-08,SKU70,47.66,0.0,47.56,14,1
2025-06-09,SKU70,46.83,0.0,43.87,11,2
2025-06-10,SKU70,48.25,0.0,44.78,9,1
2025-06-11,SKU70,45.66,0.0,51.51,6,3
2025-06-12,SKU70,49.11,0.0,52.62,15,2
2025-06-13,SKU70,47.78,0.0,48.79,11,0
2025-06-14,SKU70,48.05,0.0,50.36,9,2
2025-06-15,SKU70,48.89,0.0,44.87,4,2
2025-06-16,SKU70,48.99,0.0,54.54,10,0
2025-06-17,SKU70,47.9,0.0,50.81,11,0
2025-06-18,SKU70,47.54,0.0,49.28,11,2
2025-06-19,SKU70,49.82,0.0,52.07,17,0
2025-06-20,SKU70,48.47,0.0,51.81,8,0
2025-06-21,SKU70,47.42,0.0,48.83,17,3
2025-06-22,SKU70,48.99,0.0,41.36,5,4
2025-06-23,SKU70,47.58,0.0,45.53,12,0
2025-06-24,SKU70,49.78,0.0,47.54,12,0
2025-06-25,SKU70,48.41,0.0,47.2,12,1
2025-06-26,SKU70,47.86,0.0,49.23,9,0
2025-06-27,SKU70,48.11,0.0,48.95,9,2
2025-06-28,SKU70,46.69,0.0,46.32,16,1
2025-06-29,SKU70,48.15,0.0,49.46,9,2
2025-06-30,SKU70,48.78,0.0,47.45,8,1
2025-07-01,SKU70,47.73,0.0,48.94,9,0
2025-07-02,SKU70,46.99,0.0,47.11,11,0
2025-07-03,SKU70,46.89,0.0,48.86,13,0
2025-07-04,SKU70,47.22,0.0,52.66,9,1
2025-07-05,SKU70,47.77,0.0,51.9,11,0
2025-07-06,SKU70,49.09,0.0,48.51,15,2
2025-07-07,SKU70,44.74,0.0,49.25,11,0
2025-07-08,SKU70,47.73,0.0,48.47,10,0
2025-07-09,SKU70,49.24,0.0,44.97,13,0
2025-07-10,SKU70,48.09,0.0,48.21,17,0
2025-07-11,SKU70,47.12,0.0,44.79,11,0
2025-07-12,SKU70,48.2,0.0,49.07,8,1
2025-07-13,SKU70,48.0,0.0,44.47,12,0
2025-07-14,SKU70,49.47,0.0,47.49,13,0
2025-07-15,SKU70,48.41,0.0,46.52,10,2
2025-07-16,SKU70,48.65,0.0,49.34,12,1
2025-07-17,SKU70,39.87,15.73,47.38,16,3
2025-07-18,SKU70,49.07,0.0,48.11,12,3
2025-07-19,SKU70,43.59,8.0,49.1,22,1
2025-07-20,SKU70,48.83,0.0,47.22,12,0
2025-07-21,SKU70,48.62,0.0,49.38,9,2
2025-07-22,SKU70,46.84,0.0,52.59,4,0
2025-07-23,SKU70,47.15,0.0,51.51,14,1
2025-07-24,SKU70,47.45,0.0,49.69,12,0
2025-07-25,SKU70,47.6,0.0,44.2,10,2
2025-07-26,SKU70,47.26,0.0,50.36,7,2
2025-07-27,SKU70,47.42,0.0,44.79,17,1
2025-07-28,SKU70,49.54,0.0,45.22,14,2
2025-07-29,SKU70,47.14,0.0,50.7,10,0
2025-07-30,SKU70,48.48,0.0,50.65,14,0
2025-07-31,SKU70,47.76,0.0,47.63,11,1
2025-08-01,SKU70,49.13,0.0,45.1,16,1
2025-08-02,SKU70,49.13,0.0,46.15,8,2
2025-08-03,SKU70,49.52,0.0,47.14,9,2
2025-08-04,SKU70,50.58,0.0,48.57,10,0
2025-08-05,SKU70,47.66,0.0,47.04,13,2
2025-08-06,SKU70,48.11,0.0,51.32,10,0
2025-08-07,SKU70,48.31,0.0,50.95,12,1
2025-08-08,SKU70,47.38,0.0,52.6,14,0
2025-08-09,SKU70,47.64,0.0,48.59,6,1
2025-08-10,SKU70,48.11,0.0,46.21,13,0
2025-08-11,SKU70,37.87,20.62,47.58,16,3
2025-08-12,SKU70,47.5,0.0,53.17,11,2
2025-08-13,SKU70,47.6,0.0,51.49,8,1
2025-08-14,SKU70,47.35,0.0,47.09,10,1
2025-08-15,SKU70,47.42,0.0,45.51,9,2
2025-08-16,SKU70,47.72,0.0,51.36,11,3
2025-08-17,SKU70,47.86,0.0,46.81,17,4
2025-08-18,SKU70,46.61,0.0,48.01,10,0
2025-08-19,SKU70,48.32,0.0,48.56,8,1
2025-08-20,SKU70,46.55,0.0,44.66,8,1
2025-08-21,SKU70,48.48,0.0,46.89,16,1
2025-08-22,SKU70,46.89,0.0,45.48,7,1
2025-08-23,SKU70,48.02,0.0,48.78,14,1
2025-08-24,SKU70,48.84,0.0,45.61,11,1
2025-08-25,SKU70,46.4,0.0,47.69,7,0
2025-08-26,SKU70,48.28,0.0,48.5,14,0
2025-08-27,SKU70,47.61,0.0,47.37,8,1
2025-08-28,SKU70,47.34,0.0,48.94,8,1
2025-08-29,SKU70,49.51,0.0,48.1,9,2
2025-08-30,SKU70,47.55,0.0,47.01,7,3
2025-08-31,SKU70,48.66,0.0,49.94,14,2
2025-09-01,SKU70,49.65,0.0,47.84,13,0
2025-09-02,SKU70,48.17,0.0,48.63,12,0
2025-09-03,SKU70,46.11,0.0,47.36,11,2
2025-09-04,SKU70,49.23,0.0,48.7,8,2
2025-09-05,SKU70,48.04,0.0,51.94,7,0
2025-09-06,SKU70,40.76,14.09,43.51,16,4
2025-09-07,SKU70,46.96,0.0,47.6,9,2
2025-09-08,SKU70,47.26,0.0,47.58,16,3
2025-09-09,SKU70,47.61,0.0,46.61,9,1
2025-09-10,SKU70,48.09,0.0,46.21,7,2
2025-09-11,SKU70,49.78,0.0,51.07,14,2
2025-09-12,SKU70,46.34,0.0,46.04,9,1
2025-09-13,SKU70,46.77,0.0,46.84,9,2
2025-09-14,SKU70,47.63,0.0,54.7,6,1
2025-09-15,SKU70,45.38,0.0,46.39,5,0
2025-09-16,SKU70,48.28,0.0,46.71,16,0
2025-09-17,SKU70,47.43,0.0,43.48,13,2
2025-09-18,SKU70,48.23,0.0,45.63,14,4
2025-09-19,SKU70,48.07,0.0,48.18,11,4
2025-09-20,SKU70,46.97,0.0,47.89,7,0
2025-09-21,SKU70,49.11,0.0,46.4,7,3
2025-09-22,SKU70,48.71,0.0,46.11,11,1
2025-09-23,SKU70,47.57,0.0,50.88,12,0
2025-09-24,SKU70,47.35,0.0,49.09,7,1
2025-09-25,SKU70,47.51,0.0,50.62,10,2
2025-09-26,SKU70,49.85,0.0,44.04,10,0
2025-09-27,SKU70,48.08,0.0,48.93,10,0
2025-09-28,SKU70,46.72,0.0,47.83,12,1
2025-09-29,SKU70,47.13,0.0,51.38,6,2
2025-09-30,SKU70,47.27,0.0,49.23,8,1
2025-10-01,SKU70,48.98,0.0,50.42,12,1
2025-10-02,SKU70,47.97,0.0,47.27,14,2
2025-10-03,SKU70,47.44,0.0,49.44,10,1
2025-10-04,SKU70,47.33,0.0,48.14,14,0
2025-10-05,SKU70,47.52,0.0,47.67,8,3
2025-10-06,SKU70,47.56,0.0,49.87,17,2
2025-10-07,SKU70,47.51,0.0,51.14,14,3
2025-10-08,SKU70,47.13,0.0,49.24,7,1
2025-10-09,SKU70,46.72,0.0,47.13,6,0
2025-10-10,SKU70,41.27,14.5,44.99,15,4
2025-10-11,SKU70,47.99,0.0,47.78,11,0
2025-10-12,SKU70,49.11,0.0,51.75,17,1
2025-10-13,SKU70,48.27,0.0,43.77,12,2
2025-10-14,SKU70,46.79,0.0,46.77,11,2
2025-10-15,SKU70,47.53,0.0,45.81,12,0
2025-10-16,SKU70,47.93,0.0,49.6,15,1
2025-10-17,SKU70,48.42,0.0,43.3,14,2
2025-10-18,SKU70,47.72,0.0,50.98,19,0
2025-10-19,SKU70,47.41,0.0,49.67,14,0
2025-10-20,SKU70,47.36,0.0,50.38,10,0
2025-10-21,SKU70,48.16,0.0,44.73,8,0
2025-10-22,SKU70,47.97,0.0,44.25,7,1
2025-10-23,SKU70,48.3,0.0,47.98,17,0
2025-10-24,SKU70,48.69,0.0,48.55,9,2
2025-10-25,SKU70,48.71,0.0,47.08,15,1
2025-10-26,SKU70,46.29,0.0,50.83,11,2
2025-10-27,SKU70,48.05,0.0,48.6,11,2
2025-10-28,SKU70,48.43,0.0,49.54,9,3
2025-10-29,SKU70,47.23,0.0,46.75,12,1
2025-10-30,SKU70,48.99,0.0,48.0,12,1
2025-10-31,SKU70,47.27,0.0,44.68,14,0
2025-11-01,SKU70,47.13,0.0,49.58,7,2
2025-11-02,SKU70,50.46,0.0,50.91,10,1
2025-11-03,SKU70,48.04,0.0,46.24,10,2
2025-11-04,SKU70,47.0,0.0,41.49,11,1
2025-11-05,SKU70,49.12,0.0,49.98,9,1
2025-11-06,SKU70,47.23,0.0,45.92,5,2
2025-11-07,SKU70,48.92,0.0,50.17,10,0
2025-11-08,SKU70,46.57,0.0,47.36,8,0
2025-11-09,SKU70,47.81,0.0,46.52,14,2
2025-11-10,SKU70,43.34,10.17,44.95,21,7
2025-11-11,SKU70,50.01,0.0,46.96,8,1
2025-11-12,SKU70,48.6,0.0,43.65,6,0
2025-11-13,SKU70,47.45,0.0,48.61,7,1
2025-11-14,SKU70,47.21,0.0,46.6,10,1
2025-11-15,SKU70,47.44,0.0,47.29,12,3
2025-05-20,SKU71,6.54,0.0,6.35,191,16
2025-05-21,SKU71,6.34,0.0,6.52,222,24
2025-05-22,SKU71,6.37,0.0,6.32,189,14
2025-05-23,SKU71,6.31,0.0,6.58,241,16
2025-05-24,SKU71,6.56,0.0,6.0,234,24
2025-05-25,SKU71,6.44,0.0,6.34,223,24
2025-05-26,SKU71,6.58,0.0,6.72,218,26
2025-05-27,SKU71,6.43,0.0,6.59,223,22
2025-05-28,SKU71,6.4,0.0,6.41,198,14
2025-05-29,SKU71,6.31,0.0,6.03,195,28
2025-05-30,SKU71,6.21,0.0,6.46,243,25
2025-05-31,SKU71,6.33,0.0,6.47,212,19
2025-06-01,SKU71,6.35,0.0,6.56,191,20
2025-06-02,SKU71,6.43,0.0,6.33,199,18
2025-06-03,SKU71,6.08,0.0,5.83,200,19
2025-06-04,SKU71,6.58,0.0,6.94,217,17
2025-06-05,SKU71,6.45,0.0,6.41,197,14
2025-06-06,SKU71,6.34,0.0,6.32,244,22
2025-06-07,SKU71,6.44,0.0,6.47,206,30
2025-06-08,SKU71,6.23,0.0,6.39,210,21
2025-06-09,SKU71,6.58,0.0,6.94,224,21
2025-06-10,SKU71,6.21,0.0,6.31,231,26
2025-06-11,SKU71,6.27,0.0,5.75,230,21
2025-06-12,SKU71,6.09,0.0,6.43,218,20
2025-06-13,SKU71,6.46,0.0,6.17,193,14
2025-06-14,SKU71,6.2,0.0,6.45,227,32
2025-06-15,SKU71,6.47,0.0,6.25,216,22
2025-06-16,SKU71,6.37,0.0,7.03,204,17
2025-06-17,SKU71,6.37,0.0,6.53,239,16
2025-06-18,SKU71,6.21,0.0,6.51,205,21
2025-06-19,SKU71,6.31,0.0,6.32,235,29
2025-06-20,SKU71,6.56,0.0,6.03,238,25
2025-06-21,SKU71,6.15,0.0,6.72,224,29
2025-06-22,SKU71,6.23,0.0,6.6,211,20
2025-06-23,SKU71,5.53,14.52,6.73,304,59
2025-06-24,SKU71,6.35,0.0,6.18,187,20
2025-06-25,SKU71,6.29,0.0,6.23,227,20
2025-06-26,SKU71,6.47,0.0,5.99,217,24
2025-06-27,SKU71,6.15,0.0,6.36,202,25
2025-06-28,SKU71,6.32,0.0,5.8,188,26
2025-06-29,SKU71,6.27,0.0,5.86,209,17
2025-06-30,SKU71,6.3,0.0,6.42,203,27
2025-07-01,SKU71,6.22,0.0,6.22,209,19
2025-07-02,SKU71,6.3,0.0,6.73,221,18
2025-07-03,SKU71,6.42,0.0,6.34,206,20
2025-07-04,SKU71,6.34,0.0,6.75,215,28
2025-07-05,SKU71,6.42,0.0,6.93,195,22
2025-07-06,SKU71,6.49,0.0,5.86,220,21
2025-07-07,SKU71,6.43,0.0,6.52,208,20
2025-07-08,SKU71,6.59,0.0,6.34,201,19
2025-07-09,SKU71,6.37,0.0,6.09,223,27
2025-07-10,SKU71,6.51,0.0,7.01,199,25
2025-07-11,SKU71,6.52,0.0,5.97,226,25
2025-07-12,SKU71,6.37,0.0,6.31,195,29
2025-07-13,SKU71,6.49,0.0,6.51,218,22
2025-07-14,SKU71,6.39,0.0,6.8,218,18
2025-07-15,SKU71,6.37,0.0,6.14,190,18
2025-07-16,SKU71,6.3,0.0,6.2,227,22
2025-07-17,SKU71,6.21,0.0,6.12,236,22
2025-07-18,SKU71,6.35,0.0,6.46,199,23
2025-07-19,SKU71,6.25,0.0,6.96,204,27
2025-07-20,SKU71,6.27,0.0,5.96,218,28
2025-07-21,SKU71,4.47,29.16,6.7,328,54
2025-07-22,SKU71,6.6,0.0,5.67,217,22
2025-07-23,SKU71,6.43,0.0,6.44,223,23
2025-07-24,SKU71,6.31,0.0,5.99,199,19
2025-07-25,SKU71,6.41,0.0,6.24,241,19
2025-07-26,SKU71,6.47,0.0,6.39,245,21
2025-07-27,SKU71,6.53,0.0,6.28,213,31
2025-07-28,SKU71,6.49,0.0,6.89,197,16
2025-07-29,SKU71,6.51,0.0,6.51,205,23
2025-07-30,SKU71,6.28,0.0,6.12,202,18
2025-07-31,SKU71,6.36,0.0,6.16,207,21
2025-08-01,SKU71,6.48,0.0,6.27,223,21
2025-08-02,SKU71,5.58,9.07,5.87,346,73
2025-08-03,SKU71,6.49,0.0,6.53,232,26
2025-08-04,SKU71,6.35,0.0,6.85,208,14
2025-08-05,SKU71,6.29,0.0,6.6,205,21
2025-08-06,SKU71,5.99,7.62,6.44,285,55
2025-08-07,SKU71,6.44,0.0,5.89,233,23
2025-08-08,SKU71,6.49,0.0,6.95,217,25
2025-08-09,SKU71,6.38,0.0,6.91,183,30
2025-08-10,SKU71,6.37,0.0,6.42,229,11
2025-08-11,SKU71,6.4,0.0,7.01,206,17
2025-08-12,SKU71,6.49,0.0,5.96,194,23
2025-08-13,SKU71,6.58,0.0,5.84,230,21
2025-08-14,SKU71,6.35,0.0,5.88,235,14
2025-08-15,SKU71,6.4,0.0,6.65,218,28
2025-08-16,SKU71,6.26,0.0,6.51,217,24
2025-08-17,SKU71,6.2,0.0,6.13,221,16
2025-08-18,SKU71,6.45,0.0,6.39,179,23
2025-08-19,SKU71,5.07,20.35,6.81,324,75
2025-08-20,SKU71,6.47,0.0,6.49,219,16
2025-08-21,SKU71,6.46,0.0,6.17,232,10
2025-08-22,SKU71,6.36,0.0,6.29,215,19
2025-08-23,SKU71,6.16,0.0,5.94,201,23
2025-08-24,SKU71,6.28,0.0,6.61,193,17
2025-08-25,SKU71,6.29,0.0,6.99,177,13
2025-08-26,SKU71,6.41,0.0,6.17,189,14
2025-08-27,SKU71,6.29,0.0,6.19,200,27
2025-08-28,SKU71,6.03,0.0,6.4,205,19
2025-08-29,SKU71,5.22,18.92,5.95,354,47
2025-08-30,SKU71,6.4,0.0,6.12,190,28
2025-08-31,SKU71,6.35,0.0,5.8,199,18
2025-09-01,SKU71,6.32,0.0,6.46,197,20
2025-09-02,SKU71,6.38,0.0,5.9,203,18
2025-09-03,SKU71,6.34,0.0,6.29,227,28
2025-09-04,SKU71,6.26,0.0,6.33,223,19
2025-09-05,SKU71,6.4,0.0,6.46,239,23
2025-09-06,SKU71,6.35,0.0,6.36,198,23
2025-09-07,SKU71,6.4,0.0,6.69,227,25
2025-09-08,SKU71,6.3,0.0,6.44,231,18
2025-09-09,SKU71,5.47,14.85,6.81,313,45
2025-09-10,SKU71,6.41,0.0,6.87,211,19
2025-09-11,SKU71,6.41,0.0,6.64,212,24
2025-09-12,SKU71,6.56,0.0,6.31,207,19
2025-09-13,SKU71,6.26,0.0,6.39,224,16
2025-09-14,SKU71,6.52,0.0,6.21,205,20
2025-09-15,SKU71,6.51,0.0,6.0,218,23
2025-09-16,SKU71,6.33,0.0,6.53,199,25
2025-09-17,SKU71,6.33,0.0,5.75,205,17
2025-09-18,SKU71,6.33,0.0,6.24,212,28
2025-09-19,SKU71,6.47,0.0,6.99,214,21
2025-09-20,SKU71,6.58,0.0,6.62,203,21
2025-09-21,SKU71,6.38,0.0,6.24,211,22
2025-09-22,SKU71,6.34,0.0,6.37,225,23
2025-09-23,SKU71,6.25,0.0,6.34,219,16
2025-09-24,SKU71,4.61,28.13,5.7,333,51
2025-09-25,SKU71,6.34,0.0,6.37,218,17
2025-09-26,SKU71,6.28,0.0,5.43,221,17
2025-09-27,SKU71,6.26,0.0,6.61,198,30
2025-09-28,SKU71,6.5,0.0,7.15,195,27
2025-09-29,SKU71,6.47,0.0,6.09,179,12
2025-09-30,SKU71,6.37,0.0,6.56,206,17
2025-10-01,SKU71,6.31,0.0,6.22,189,18
2025-10-02,SKU71,6.34,0.0,6.42,211,29
2025-10-03,SKU71,6.5,0.0,6.72,193,24
2025-10-04,SKU71,6.5,0.0,6.76,240,14
2025-10-05,SKU71,6.32,0.0,7.15,225,24
2025-10-06,SKU71,6.27,0.0,6.28,205,13
2025-10-07,SKU71,6.45,0.0,5.7,192,16
2025-10-08,SKU71,6.34,0.0,6.67,217,19
2025-10-09,SKU71,6.28,0.0,6.61,202,24
2025-10-10,SKU71,6.47,0.0,6.83,217,22
2025-10-11,SKU71,4.96,22.58,6.39,292,56
2025-10-12,SKU71,4.76,26.93,6.61,325,77
2025-10-13,SKU71,6.55,0.0,6.49,221,19
2025-10-14,SKU71,6.32,0.0,6.76,238,12
2025-10-15,SKU71,6.58,0.0,6.52,217,23
2025-10-16,SKU71,6.35,0.0,6.94,228,19
2025-10-17,SKU71,6.52,0.0,6.37,222,24
2025-10-18,SKU71,6.26,0.0,6.81,210,29
2025-10-19,SKU71,6.45,0.0,6.38,213,16
2025-10-20,SKU71,6.25,0.0,6.26,233,25
2025-10-21,SKU71,6.41,0.0,6.29,205,26
2025-10-22,SKU71,6.49,0.0,6.24,208,27
2025-10-23,SKU71,6.19,0.0,6.47,212,15
2025-10-24,SKU71,6.2,0.0,6.6,220,23
2025-10-25,SKU71,6.06,0.0,6.37,220,26
2025-10-26,SKU71,6.62,0.0,5.79,212,29
2025-10-27,SKU71,6.53,0.0,6.43,210,17
2025-10-28,SKU71,6.3,0.0,6.17,223,25
2025-10-29,SKU71,6.26,0.0,6.34,198,23
2025-10-30,SKU71,6.43,0.0,5.87,211,26
2025-10-31,SKU71,6.43,0.0,6.75,203,19
2025-11-01,SKU71,6.2,0.0,6.57,227,24
2025-11-02,SKU71,6.34,0.0,6.74,202,32
2025-11-03,SKU71,6.42,0.0,7.05,226,23
2025-11-04,SKU71,6.14,0.0,6.41,184,21
2025-11-05,SKU71,6.54,0.0,6.07,193,29
2025-11-06,SKU71,6.39,0.0,5.8,210,20
2025-11-07,SKU71,6.26,0.0,6.27,224,17
2025-11-08,SKU71,6.39,0.0,6.86,220,30
2025-11-09,SKU71,6.39,0.0,6.1,232,17
2025-11-10,SKU71,6.35,0.0,6.53,237,25
2025-11-11,SKU71,6.46,0.0,6.31,216,25
2025-11-12,SKU71,6.45,0.0,6.13,224,15
2025-11-13,SKU71,6.34,0.0,6.55,184,25
2025-11-14,SKU71,6.28,0.0,6.35,205,22
2025-11-15,SKU71,6.42,0.0,6.13,196,37
2025-05-20,SKU72,91.0,0.0,87.14,153,18
2025-05-21,SKU72,90.72,0.0,87.63,157,18
2025-05-22,SKU72,89.41,0.0,82.76,144,11
2025-05-23,SKU72,88.37,0.0,90.72,169,10
2025-05-24,SKU72,87.76,0.0,90.47,166,0
2025-05-25,SKU72,89.71,0.0,86.33,165,0
2025-05-26,SKU72,91.59,0.0,85.02,162,0
2025-05-27,SKU72,93.84,0.0,100.26,167,0
2025-05-28,SKU72,89.24,0.0,92.86,150,0
2025-05-29,SKU72,93.77,0.0,84.28,151,0
2025-05-30,SKU72,89.72,0.0,89.23,148,0
2025-05-31,SKU72,89.9,0.0,91.68,151,0
2025-06-01,SKU72,89.01,0.0,86.41,155,0
2025-06-02,SKU72,89.97,0.0,86.14,165,0
2025-06-03,SKU72,88.7,0.0,94.26,151,0
2025-06-04,SKU72,88.97,0.0,89.07,139,0
2025-06-05,SKU72,73.25,20.94,90.19,226,0
2025-06-06,SKU72,91.57,0.0,96.97,158,0
2025-06-07,SKU72,88.97,0.0,92.93,152,0
2025-06-08,SKU72,90.7,0.0,94.9,159,0
2025-06-09,SKU72,88.19,0.0,83.77,148,0
2025-06-10,SKU72,86.85,0.0,92.53,156,0
2025-06-11,SKU72,77.78,13.57,92.69,220,0
2025-06-12,SKU72,90.92,0.0,89.0,162,0
2025-06-13,SKU72,92.48,0.0,85.83,144,0
2025-06-14,SKU72,83.16,5.68,90.67,228,0
2025-06-15,SKU72,90.75,0.0,85.55,157,0
2025-06-16,SKU72,91.92,0.0,87.78,159,0
2025-06-17,SKU72,88.71,0.0,84.68,157,0
2025-06-18,SKU72,86.91,0.0,89.56,172,0
2025-06-19,SKU72,90.93,0.0,96.04,142,22
2025-06-20,SKU72,88.24,0.0,93.93,174,15
2025-06-21,SKU72,88.96,0.0,90.42,151,16
2025-06-22,SKU72,90.47,0.0,90.54,148,29
2025-06-23,SKU72,88.76,0.0,92.57,167,19
2025-06-24,SKU72,86.38,0.0,89.9,165,14
2025-06-25,SKU72,89.56,0.0,91.42,142,8
2025-06-26,SKU72,91.65,0.0,89.36,161,17
2025-06-27,SKU72,88.97,0.0,90.5,136,20
2025-06-28,SKU72,91.35,0.0,91.34,142,17
2025-06-29,SKU72,88.73,0.0,95.7,143,18
2025-06-30,SKU72,91.03,0.0,97.22,168,15
2025-07-01,SKU72,87.28,0.0,88.33,147,16
2025-07-02,SKU72,90.51,0.0,79.34,156,10
2025-07-03,SKU72,89.72,0.0,89.49,171,16
2025-07-04,SKU72,68.6,24.72,93.68,222,35
2025-07-05,SKU72,90.57,0.0,86.11,153,15
2025-07-06,SKU72,90.73,0.0,95.73,171,24
2025-07-07,SKU72,89.04,0.0,76.51,139,15
2025-07-08,SKU72,89.83,0.0,90.04,152,11
2025-07-09,SKU72,90.12,0.0,92.57,172,13
2025-07-10,SKU72,91.58,0.0,90.03,141,15
2025-07-11,SKU72,87.17,0.0,86.94,153,21
2025-07-12,SKU72,91.04,0.0,92.6,155,20
2025-07-13,SKU72,87.21,0.0,96.78,163,15
2025-07-14,SKU72,89.4,0.0,98.08,156,17
2025-07-15,SKU72,89.06,0.0,96.93,160,23
2025-07-16,SKU72,88.73,0.0,87.95,164,20
2025-07-17,SKU72,91.69,0.0,89.14,180,15
2025-07-18,SKU72,88.49,0.0,87.5,154,15
2025-07-19,SKU72,92.28,0.0,82.99,161,21
2025-07-20,SKU72,88.09,0.0,93.99,146,18
2025-07-21,SKU72,89.07,0.0,88.55,170,19
2025-07-22,SKU72,89.93,0.0,93.76,144,17
2025-07-23,SKU72,88.46,0.0,88.32,127,14
2025-07-24,SKU72,91.45,0.0,80.66,130,20
2025-07-25,SKU72,95.19,0.0,82.9,155,21
2025-07-26,SKU72,92.46,0.0,91.03,189,24
2025-07-27,SKU72,90.57,0.0,88.68,146,21
2025-07-28,SKU72,92.39,0.0,86.29,161,15
2025-07-29,SKU72,90.99,0.0,85.6,156,14
2025-07-30,SKU72,90.42,0.0,81.19,174,21
2025-07-31,SKU72,87.21,0.0,85.49,164,18
2025-08-01,SKU72,88.45,0.0,89.29,175,14
2025-08-02,SKU72,91.9,0.0,87.65,166,12
2025-08-03,SKU72,90.8,0.0,94.05,154,20
2025-08-04,SKU72,94.59,0.0,84.42,139,12
2025-08-05,SKU72,89.67,0.0,88.67,161,13
2025-08-06,SKU72,87.92,0.0,92.22,153,10
2025-08-07,SKU72,91.6,0.0,96.53,188,17
2025-08-08,SKU72,89.84,0.0,93.46,164,21
2025-08-09,SKU72,88.2,0.0,88.68,154,18
2025-08-10,SKU72,91.46,0.0,89.53,166,16
2025-08-11,SKU72,92.16,0.0,79.59,181,22
2025-08-12,SKU72,95.05,0.0,85.12,164,11
2025-08-13,SKU72,91.74,0.0,87.26,156,21
2025-08-14,SKU72,86.71,0.0,83.32,171,14
2025-08-15,SKU72,88.85,0.0,93.11,156,12
2025-08-16,SKU72,90.0,0.0,93.79,171,13
2025-08-17,SKU72,69.64,24.47,84.7,235,46
2025-08-18,SKU72,90.73,0.0,86.07,174,18
2025-08-19,SKU72,92.01,0.0,92.93,161,17
2025-08-20,SKU72,90.06,0.0,82.37,158,12
2025-08-21,SKU72,90.77,0.0,99.35,154,15
2025-08-22,SKU72,91.93,0.0,88.61,156,15
2025-08-23,SKU72,91.49,0.0,95.27,170,13
2025-08-24,SKU72,91.84,0.0,90.76,176,21
2025-08-25,SKU72,89.27,0.0,91.63,153,18
2025-08-26,SKU72,90.4,0.0,85.36,153,14
2025-08-27,SKU72,90.68,0.0,90.78,156,15
2025-08-28,SKU72,88.36,0.0,95.06,154,8
2025-08-29,SKU72,93.11,0.0,89.1,145,18
2025-08-30,SKU72,90.56,0.0,93.68,159,20
2025-08-31,SKU72,90.83,0.0,89.17,148,14
2025-09-01,SKU72,88.36,0.0,80.32,142,20
2025-09-02,SKU72,88.66,0.0,85.48,150,13
2025-09-03,SKU72,89.38,0.0,91.59,164,18
2025-09-04,SKU72,89.14,0.0,85.48,148,11
2025-09-05,SKU72,88.77,0.0,89.16,138,11
2025-09-06,SKU72,90.48,0.0,88.22,171,26
2025-09-07,SKU72,89.16,0.0,96.85,145,20
2025-09-08,SKU72,88.86,0.0,84.21,172,10
2025-09-09,SKU72,89.99,0.0,93.77,151,15
2025-09-10,SKU72,89.41,0.0,86.59,135,16
2025-09-11,SKU72,66.27,28.09,91.18,270,44
2025-09-12,SKU72,91.59,0.0,97.18,195,19
2025-09-13,SKU72,86.15,0.0,97.15,164,17
2025-09-14,SKU72,91.65,0.0,95.51,141,18
2025-09-15,SKU72,90.16,0.0,93.5,145,10
2025-09-16,SKU72,92.81,0.0,90.89,161,18
2025-09-17,SKU72,89.03,0.0,98.24,181,20
2025-09-18,SKU72,87.94,0.0,88.35,152,24
2025-09-19,SKU72,92.84,0.0,89.8,155,14
2025-09-20,SKU72,92.6,0.0,85.55,156,25
2025-09-21,SKU72,90.53,0.0,91.49,192,17
2025-09-22,SKU72,93.31,0.0,87.93,170,10
2025-09-23,SKU72,90.47,0.0,94.19,141,18
2025-09-24,SKU72,89.04,0.0,83.55,149,19
2025-09-25,SKU72,89.72,0.0,90.44,162,19
2025-09-26,SKU72,91.13,0.0,92.09,155,19
