po_id,sku_id,vendor_id,po_date,po_qty,promised_delivery_date,inspection_results,manufacturing_costs,actual_receipt_qty
PO-SKU74-20250930-dece2,SKU74,Supplier 4,2025-09-30,214.0,2025-10-06,pass,80.58085215644782,214.0
PO-SKU74-20251001-68383,SKU74,Supplier 4,2025-10-01,247.0,2025-10-07,pass,80.58085215644782,247.0
PO-SKU74-20251002-6f7b7,SKU74,Supplier 4,2025-10-02,272.0,2025-10-08,pass,80.58085215644782,272.0
PO-SKU74-20251003-95e1f,SKU74,Supplier 4,2025-10-03,308.0,2025-10-09,pass,80.58085215644782,308.0
PO-SKU74-20251004-a70e4,SKU74,Supplier 4,2025-10-04,408.0,2025-10-10,pass,80.58085215644782,408.0
PO-SKU74-20251005-109fa,SKU74,Supplier 4,2025-10-05,471.0,2025-10-11,pass,80.58085215644782,471.0
PO-SKU74-20251006-a75ee,SKU74,Supplier 4,2025-10-06,257.0,2025-10-12,pass,80.58085215644782,257.0
PO-SKU75-20250520-cd5a8,SKU75,Supplier 1,2025-05-20,104.0,2025-06-09,pass,48.06478264000659,104.0
PO-SKU75-20250521-db035,SKU75,Supplier 1,2025-05-21,108.0,2025-06-10,pass,48.06478264000659,108.0
PO-SKU75-20250522-944af,SKU75,Supplier 1,2025-05-22,111.0,2025-06-11,pass,48.06478264000659,111.0
PO-SKU75-20250523-e6ed7,SKU75,Supplier 1,2025-05-23,115.0,2025-06-12,pass,48.06478264000659,115.0
PO-SKU75-20250524-3b65a,SKU75,Supplier 1,2025-05-24,115.0,2025-06-13,pass,48.06478264000659,115.0
PO-SKU75-20250525-f8637,SKU75,Supplier 1,2025-05-25,115.0,2025-06-14,fail,48.06478264000659,115.0
PO-SKU75-20250526-ab56d,SKU75,Supplier 1,2025-05-26,115.0,2025-06-15,pass,48.06478264000659,115.0
PO-SKU75-20250527-7f3bc,SKU75,Supplier 1,2025-05-27,115.0,2025-06-16,pass,48.06478264000659,115.0
PO-SKU75-20250528-0600b,SKU75,Supplier 1,2025-05-28,115.0,2025-06-17,pass,48.06478264000659,115.0
PO-SKU75-20250529-dfc82,SKU75,Supplier 1,2025-05-29,115.0,2025-06-18,pass,48.06478264000659,115.0
PO-SKU75-20250530-18039,SKU75,Supplier 1,2025-05-30,115.0,2025-06-19,pass,48.06478264000659,115.0
PO-SKU75-20250531-6ecee,SKU75,Supplier 1,2025-05-31,115.0,2025-06-20,pass,48.06478264000659,115.0
PO-SKU75-20250601-25fc7,SKU75,Supplier 1,2025-06-01,115.0,2025-06-21,pass,48.06478264000659,115.0
PO-SKU75-20250602-a708c,SKU75,Supplier 1,2025-06-02,115.0,2025-06-22,pass,48.06478264000659,115.0
PO-SKU75-20250603-72f56,SKU75,Supplier 1,2025-06-03,115.0,2025-06-23,pass,48.06478264000659,115.0
PO-SKU75-20250604-b9e0f,SKU75,Supplier 1,2025-06-04,115.0,2025-06-24,pass,48.06478264000659,115.0
PO-SKU75-20250605-035c9,SKU75,Supplier 1,2025-06-05,115.0,2025-06-25,pass,48.06478264000659,115.0
PO-SKU75-20250606-63699,SKU75,Supplier 1,2025-06-06,115.0,2025-06-26,pass,48.06478264000659,115.0
PO-SKU75-20250607-8ff6d,SKU75,Supplier 1,2025-06-07,115.0,2025-06-27,pass,48.06478264000659,115.0
PO-SKU75-20250608-7c3cf,SKU75,Supplier 1,2025-06-08,115.0,2025-06-28,pass,48.06478264000659,115.0
PO-SKU75-20250609-24c2c,SKU75,Supplier 1,2025-06-09,56.0,2025-06-29,pass,48.06478264000659,56.0
PO-SKU76-20250523-9f414,SKU76,Supplier 2,2025-05-23,75.0,2025-05-24,pass,64.32359779560022,75.0
PO-SKU76-20250531-b7eb2,SKU76,Supplier 2,2025-05-31,72.0,2025-06-01,pass,64.32359779560022,72.0
PO-SKU76-20250608-0736b,SKU76,Supplier 2,2025-06-08,70.0,2025-06-09,pass,64.32359779560022,70.0
PO-SKU76-20250616-b984e,SKU76,Supplier 2,2025-06-16,65.0,2025-06-17,pass,64.32359779560022,65.0
PO-SKU76-20250624-1e11c,SKU76,Supplier 2,2025-06-24,70.0,2025-06-25,pass,64.32359779560022,70.0
PO-SKU76-20250702-45610,SKU76,Supplier 2,2025-07-02,74.0,2025-07-03,pass,64.32359779560022,74.0
PO-SKU76-20250711-06d98,SKU76,Supplier 2,2025-07-11,67.0,2025-07-12,fail,64.32359779560022,67.0
PO-SKU76-20250719-e8014,SKU76,Supplier 2,2025-07-19,69.0,2025-07-20,pass,64.32359779560022,69.0
PO-SKU76-20250727-78a8c,SKU76,Supplier 2,2025-07-27,72.0,2025-07-28,pass,64.32359779560022,72.0
PO-SKU76-20250803-09c69,SKU76,Supplier 2,2025-08-03,70.0,2025-08-04,pass,64.32359779560022,70.0
PO-SKU76-20250810-97c6d,SKU76,Supplier 2,2025-08-10,78.0,2025-08-11,pass,64.32359779560022,78.0
PO-SKU76-20250817-bc730,SKU76,Supplier 2,2025-08-17,72.0,2025-08-18,pass,64.32359779560022,72.0
PO-SKU76-20250824-13433,SKU76,Supplier 2,2025-08-24,69.0,2025-08-25,pass,64.32359779560022,69.0
PO-SKU76-20250831-d8663,SKU76,Supplier 2,2025-08-31,73.0,2025-09-01,pass,64.32359779560022,73.0
PO-SKU76-20250906-3fede,SKU76,Supplier 2,2025-09-06,65.0,2025-09-07,pass,64.32359779560022,65.0
PO-SKU76-20250911-1f0ec,SKU76,Supplier 2,2025-09-11,70.0,2025-09-12,pass,64.32359779560022,70.0
PO-SKU76-20250920-efe4d,SKU76,Supplier 2,2025-09-20,68.0,2025-09-21,pass,64.32359779560022,68.0
PO-SKU76-20250929-4a09e,SKU76,Supplier 2,2025-09-29,68.0,2025-09-30,pass,64.32359779560022,68.0
PO-SKU76-20251005-b8a5c,SKU76,Supplier 2,2025-10-05,67.0,2025-10-06,pass,64.32359779560022,67.0
PO-SKU76-20251012-6cb7e,SKU76,Supplier 2,2025-10-12,68.0,2025-10-13,pass,64.32359779560022,68.0
PO-SKU76-20251022-b1933,SKU76,Supplier 2,2025-10-22,78.0,2025-10-23,pass,64.32359779560022,78.0
PO-SKU76-20251029-5dc0e,SKU76,Supplier 2,2025-10-29,65.0,2025-10-30,fail,64.32359779560022,65.0
PO-SKU76-20251104-444bb,SKU76,Supplier 2,2025-11-04,73.0,2025-11-05,pass,64.32359779560022,73.0
PO-SKU76-20251113-1f1a6,SKU76,Supplier 2,2025-11-13,78.0,2025-11-14,pass,64.32359779560022,78.0
PO-SKU77-20250520-33cec,SKU77,Supplier 1,2025-05-20,424.0,2025-06-17,pass,42.95244474899184,424.0
PO-SKU77-20250521-1780a,SKU77,Supplier 1,2025-05-21,434.0,2025-06-18,pass,42.95244474899184,434.0
PO-SKU77-20250522-da572,SKU77,Supplier 1,2025-05-22,443.0,2025-06-19,pass,42.95244474899184,443.0
PO-SKU77-20250523-749eb,SKU77,Supplier 1,2025-05-23,455.0,2025-06-20,pass,42.95244474899184,455.0
PO-SKU77-20250524-8ea9e,SKU77,Supplier 1,2025-05-24,471.0,2025-06-21,pass,42.95244474899184,471.0
PO-SKU77-20250525-3aac7,SKU77,Supplier 1,2025-05-25,489.0,2025-06-22,pass,42.95244474899184,489.0
PO-SKU77-20250526-5d311,SKU77,Supplier 1,2025-05-26,503.0,2025-06-23,fail,42.95244474899184,503.0
PO-SKU77-20250527-269e4,SKU77,Supplier 1,2025-05-27,503.0,2025-06-24,pass,42.95244474899184,503.0
PO-SKU77-20250528-94de4,SKU77,Supplier 1,2025-05-28,503.0,2025-06-25,fail,42.95244474899184,503.0
PO-SKU77-20250529-6f4b0,SKU77,Supplier 1,2025-05-29,503.0,2025-06-26,pass,42.95244474899184,503.0
PO-SKU77-20250530-e34b5,SKU77,Supplier 1,2025-05-30,503.0,2025-06-27,pass,42.95244474899184,503.0
PO-SKU77-20250531-a4dad,SKU77,Supplier 1,2025-05-31,503.0,2025-06-28,pass,42.95244474899184,503.0
PO-SKU77-20250601-c5a9f,SKU77,Supplier 1,2025-06-01,503.0,2025-06-29,pass,42.95244474899184,503.0
PO-SKU77-20250602-0e877,SKU77,Supplier 1,2025-06-02,503.0,2025-06-30,pass,42.95244474899184,503.0
PO-SKU77-20250603-675c2,SKU77,Supplier 1,2025-06-03,503.0,2025-07-01,pass,42.95244474899184,503.0
PO-SKU77-20250604-bce96,SKU77,Supplier 1,2025-06-04,503.0,2025-07-02,pass,42.95244474899184,503.0
PO-SKU77-20250605-d77ee,SKU77,Supplier 1,2025-06-05,503.0,2025-07-03,pass,42.95244474899184,503.0
PO-SKU77-20250606-99eaf,SKU77,Supplier 1,2025-06-06,503.0,2025-07-04,pass,42.95244474899184,503.0
PO-SKU77-20250607-e226f,SKU77,Supplier 1,2025-06-07,503.0,2025-07-05,pass,42.95244474899184,503.0
PO-SKU77-20250608-2f642,SKU77,Supplier 1,2025-06-08,503.0,2025-07-06,pass,42.95244474899184,503.0
PO-SKU77-20250609-9d365,SKU77,Supplier 1,2025-06-09,503.0,2025-07-07,pass,42.95244474899184,503.0
PO-SKU77-20250610-f44b3,SKU77,Supplier 1,2025-06-10,503.0,2025-07-08,pass,42.95244474899184,503.0
PO-SKU77-20250611-278b7,SKU77,Supplier 1,2025-06-11,503.0,2025-07-09,pass,42.95244474899184,503.0
PO-SKU77-20250612-bf6d7,SKU77,Supplier 1,2025-06-12,503.0,2025-07-10,pass,42.95244474899184,503.0
PO-SKU77-20250613-e71a3,SKU77,Supplier 1,2025-06-13,503.0,2025-07-11,pass,42.95244474899184,503.0
PO-SKU77-20250614-e3c06,SKU77,Supplier 1,2025-06-14,503.0,2025-07-12,pass,42.95244474899184,503.0
PO-SKU77-20250615-9030f,SKU77,Supplier 1,2025-06-15,503.0,2025-07-13,pass,42.95244474899184,503.0
PO-SKU77-20250616-9d310,SKU77,Supplier 1,2025-06-16,503.0,2025-07-14,fail,42.95244474899184,503.0
PO-SKU77-20250617-81e97,SKU77,Supplier 1,2025-06-17,79.0,2025-07-15,pass,42.95244474899184,79.0
PO-SKU78-20250520-fee3a,SKU78,Supplier 5,2025-05-20,417.0,2025-05-24,pass,71.12651472040338,417.0
PO-SKU78-20250521-22c97,SKU78,Supplier 5,2025-05-21,417.0,2025-05-25,pass,71.12651472040338,417.0
PO-SKU78-20250522-315f6,SKU78,Supplier 5,2025-05-22,417.0,2025-05-26,pass,71.12651472040338,417.0
PO-SKU78-20250523-c06e9,SKU78,Supplier 5,2025-05-23,417.0,2025-05-27,pass,71.12651472040338,417.0
PO-SKU78-20250707-8f29d,SKU78,Supplier 5,2025-07-07,260.0,2025-07-11,pass,71.12651472040338,260.0
PO-SKU78-20250708-41498,SKU78,Supplier 5,2025-07-08,286.0,2025-07-12,pass,71.12651472040338,286.0
PO-SKU78-20250709-8d2aa,SKU78,Supplier 5,2025-07-09,317.0,2025-07-13,pass,71.12651472040338,317.0
PO-SKU78-20250710-d749e,SKU78,Supplier 5,2025-07-10,349.0,2025-07-14,pass,71.12651472040338,349.0
PO-SKU78-20250808-c1c4c,SKU78,Supplier 5,2025-08-08,231.0,2025-08-12,pass,71.12651472040338,231.0
PO-SKU78-20250809-f6553,SKU78,Supplier 5,2025-08-09,274.0,2025-08-13,pass,71.12651472040338,274.0
PO-SKU78-20250810-7a671,SKU78,Supplier 5,2025-08-10,317.0,2025-08-14,pass,71.12651472040338,317.0
PO-SKU78-20250811-9e04d,SKU78,Supplier 5,2025-08-11,350.0,2025-08-15,pass,71.12651472040338,350.0
PO-SKU78-20250905-a9617,SKU78,Supplier 5,2025-09-05,240.0,2025-09-09,pass,71.12651472040338,240.0
PO-SKU78-20250906-9abab,SKU78,Supplier 5,2025-09-06,286.0,2025-09-10,pass,71.12651472040338,286.0
PO-SKU78-20250907-5c4b5,SKU78,Supplier 5,2025-09-07,321.0,2025-09-11,pass,71.12651472040338,321.0
PO-SKU78-20250908-ede4b,SKU78,Supplier 5,2025-09-08,364.0,2025-09-12,fail,71.12651472040338,364.0
PO-SKU78-20251011-80cb9,SKU78,Supplier 5,2025-10-11,250.0,2025-10-15,pass,71.12651472040338,250.0
PO-SKU78-20251012-9e02e,SKU78,Supplier 5,2025-10-12,281.0,2025-10-16,pass,71.12651472040338,281.0
PO-SKU78-20251013-22794,SKU78,Supplier 5,2025-10-13,317.0,2025-10-17,pass,71.12651472040338,317.0
PO-SKU78-20251014-0a7cf,SKU78,Supplier 5,2025-10-14,346.0,2025-10-18,pass,71.12651472040338,346.0
PO-SKU78-20251110-ce4fb,SKU78,Supplier 5,2025-11-10,240.0,2025-11-14,pass,71.12651472040338,240.0
PO-SKU78-20251111-2d18b,SKU78,Supplier 5,2025-11-11,322.0,2025-11-15,fail,71.12651472040338,322.0
PO-SKU78-20251112-13c20,SKU78,Supplier 5,2025-11-12,353.0,2025-11-16,pass,71.12651472040338,353.0
PO-SKU78-20251113-436fb,SKU78,Supplier 5,2025-11-13,392.0,2025-11-17,pass,71.12651472040338,392.0
PO-SKU79-20250520-957b3,SKU79,Supplier 3,2025-05-20,227.0,2025-06-14,pass,57.87090292403628,227.0
PO-SKU79-20250521-8752d,SKU79,Supplier 3,2025-05-21,231.0,2025-06-15,fail,57.87090292403628,231.0
PO-SKU79-20250522-9d47c,SKU79,Supplier 3,2025-05-22,238.0,2025-06-16,fail,57.87090292403628,238.0
PO-SKU79-20250523-3afc6,SKU79,Supplier 3,2025-05-23,242.0,2025-06-17,pass,57.87090292403628,242.0
PO-SKU79-20250524-173b1,SKU79,Supplier 3,2025-05-24,249.0,2025-06-18,pass,57.87090292403628,249.0
PO-SKU79-20250525-e9d5e,SKU79,Supplier 3,2025-05-25,254.0,2025-06-19,pass,57.87090292403628,254.0
PO-SKU79-20250526-b8197,SKU79,Supplier 3,2025-05-26,254.0,2025-06-20,pass,57.87090292403628,254.0
PO-SKU79-20250527-cc621,SKU79,Supplier 3,2025-05-27,254.0,2025-06-21,pass,57.87090292403628,254.0
PO-SKU79-20250528-80d36,SKU79,Supplier 3,2025-05-28,254.0,2025-06-22,pass,57.87090292403628,254.0
PO-SKU79-20250529-92141,SKU79,Supplier 3,2025-05-29,254.0,2025-06-23,pass,57.87090292403628,254.0
PO-SKU79-20250530-f450c,SKU79,Supplier 3,2025-05-30,254.0,2025-06-24,pass,57.87090292403628,254.0
PO-SKU79-20250531-27f39,SKU79,Supplier 3,2025-05-31,254.0,2025-06-25,pass,57.87090292403628,254.0
PO-SKU79-20250601-fd489,SKU79,Supplier 3,2025-06-01,254.0,2025-06-26,pass,57.87090292403628,254.0
PO-SKU79-20250602-f5448,SKU79,Supplier 3,2025-06-02,254.0,2025-06-27,pass,57.87090292403628,254.0
PO-SKU79-20250603-76041,SKU79,Supplier 3,2025-06-03,254.0,2025-06-28,pass,57.87090292403628,254.0
PO-SKU79-20250604-8c92b,SKU79,Supplier 3,2025-06-04,254.0,2025-06-29,pass,57.87090292403628,254.0
PO-SKU79-20250605-27ed7,SKU79,Supplier 3,2025-06-05,254.0,2025-06-30,pass,57.87090292403628,254.0
PO-SKU79-20250606-34e6a,SKU79,Supplier 3,2025-06-06,254.0,2025-07-01,pass,57.87090292403628,254.0
PO-SKU79-20250607-0fd1e,SKU79,Supplier 3,2025-06-07,254.0,2025-07-02,pass,57.87090292403628,254.0
PO-SKU79-20250608-d84fe,SKU79,Supplier 3,2025-06-08,254.0,2025-07-03,pass,57.87090292403628,254.0
PO-SKU79-20250609-0681d,SKU79,Supplier 3,2025-06-09,254.0,2025-07-04,pass,57.87090292403628,254.0
PO-SKU79-20250610-3c72f,SKU79,Supplier 3,2025-06-10,254.0,2025-07-05,pass,57.87090292403628,254.0
PO-SKU79-20250611-2b811,SKU79,Supplier 3,2025-06-11,254.0,2025-07-06,pass,57.87090292403628,254.0
PO-SKU79-20250612-19385,SKU79,Supplier 3,2025-06-12,254.0,2025-07-07,pass,57.87090292403628,254.0
PO-SKU79-20250613-d94b1,SKU79,Supplier 3,2025-06-13,254.0,2025-07-08,pass,57.87090292403628,254.0
PO-SKU79-20250614-5c9b6,SKU79,Supplier 3,2025-06-14,27.0,2025-07-09,pass,57.87090292403628,27.0
PO-SKU80-20250520-f2881,SKU80,Supplier 3,2025-05-20,727.0,2025-06-03,pass,76.96122802382001,727.0
PO-SKU80-20250521-18cf9,SKU80,Supplier 3,2025-05-21,733.0,2025-06-04,pass,76.96122802382001,733.0
PO-SKU80-20250522-4b3d4,SKU80,Supplier 3,2025-05-22,733.0,2025-06-05,pass,76.96122802382001,733.0
PO-SKU80-20250523-38581,SKU80,Supplier 3,2025-05-23,733.0,2025-06-06,pass,76.96122802382001,733.0
PO-SKU80-20250524-42be3,SKU80,Supplier 3,2025-05-24,733.0,2025-06-07,pass,76.96122802382001,733.0
PO-SKU80-20250525-09b36,SKU80,Supplier 3,2025-05-25,733.0,2025-06-08,pass,76.96122802382001,733.0
PO-SKU80-20250526-7149e,SKU80,Supplier 3,2025-05-26,733.0,2025-06-09,pass,76.96122802382001,733.0
PO-SKU80-20250527-c9c02,SKU80,Supplier 3,2025-05-27,733.0,2025-06-10,pass,76.96122802382001,733.0
PO-SKU80-20250528-dee27,SKU80,Supplier 3,2025-05-28,733.0,2025-06-11,pass,76.96122802382001,733.0
PO-SKU80-20250529-2255c,SKU80,Supplier 3,2025-05-29,733.0,2025-06-12,pass,76.96122802382001,733.0
PO-SKU80-20250530-17e50,SKU80,Supplier 3,2025-05-30,733.0,2025-06-13,pass,76.96122802382001,733.0
PO-SKU80-20250531-38ffd,SKU80,Supplier 3,2025-05-31,733.0,2025-06-14,pass,76.96122802382001,733.0
PO-SKU80-20250601-d0a10,SKU80,Supplier 3,2025-06-01,733.0,2025-06-15,pass,76.96122802382001,733.0
PO-SKU80-20250602-3553d,SKU80,Supplier 3,2025-06-02,733.0,2025-06-16,pass,76.96122802382001,733.0
PO-SKU81-20250520-fdbd8,SKU81,Supplier 3,2025-05-20,389.0,2025-05-26,pass,19.789592941903603,389.0
PO-SKU81-20250521-da70e,SKU81,Supplier 3,2025-05-21,403.0,2025-05-27,pass,19.789592941903603,403.0
PO-SKU81-20250522-758d0,SKU81,Supplier 3,2025-05-22,403.0,2025-05-28,pass,19.789592941903603,403.0
PO-SKU81-20250523-e1001,SKU81,Supplier 3,2025-05-23,403.0,2025-05-29,pass,19.789592941903603,403.0
PO-SKU81-20250524-0c977,SKU81,Supplier 3,2025-05-24,403.0,2025-05-30,pass,19.789592941903603,403.0
PO-SKU81-20250525-e270e,SKU81,Supplier 3,2025-05-25,403.0,2025-05-31,pass,19.789592941903603,403.0
PO-SKU81-20250811-71db2,SKU81,Supplier 3,2025-08-11,193.0,2025-08-17,pass,19.789592941903603,193.0
PO-SKU81-20250812-929e2,SKU81,Supplier 3,2025-08-12,222.0,2025-08-18,pass,19.789592941903603,222.0
PO-SKU81-20250813-db787,SKU81,Supplier 3,2025-08-13,234.0,2025-08-19,pass,19.789592941903603,234.0
PO-SKU81-20250814-9de20,SKU81,Supplier 3,2025-08-14,265.0,2025-08-20,pass,19.789592941903603,265.0
PO-SKU81-20250815-0c9c7,SKU81,Supplier 3,2025-08-15,292.0,2025-08-21,pass,19.789592941903603,292.0
PO-SKU81-20250816-11e8d,SKU81,Supplier 3,2025-08-16,326.0,2025-08-22,pass,19.789592941903603,326.0
PO-SKU81-20250927-15d24,SKU81,Supplier 3,2025-09-27,190.0,2025-10-03,pass,19.789592941903603,190.0
PO-SKU81-20250928-c51f3,SKU81,Supplier 3,2025-09-28,216.0,2025-10-04,pass,19.789592941903603,216.0
PO-SKU81-20250929-95ff7,SKU81,Supplier 3,2025-09-29,229.0,2025-10-05,pass,19.789592941903603,229.0
PO-SKU81-20250930-2977a,SKU81,Supplier 3,2025-09-30,248.0,2025-10-06,pass,19.789592941903603,248.0
PO-SKU81-20251001-345f6,SKU81,Supplier 3,2025-10-01,265.0,2025-10-07,pass,19.789592941903603,265.0
PO-SKU81-20251002-5e5c8,SKU81,Supplier 3,2025-10-02,293.0,2025-10-08,pass,19.789592941903603,293.0
PO-SKU81-20251114-7083e,SKU81,Supplier 3,2025-11-14,199.0,2025-11-20,pass,19.789592941903603,199.0
PO-SKU81-20251115-83cad,SKU81,Supplier 3,2025-11-15,226.0,2025-11-21,pass,19.789592941903603,226.0
PO-SKU82-20250520-a09a4,SKU82,Supplier 2,2025-05-20,324.0,2025-06-08,pass,4.46527843494324,324.0
PO-SKU82-20250521-afda7,SKU82,Supplier 2,2025-05-21,335.0,2025-06-09,pass,4.46527843494324,335.0
PO-SKU82-20250522-4a4d7,SKU82,Supplier 2,2025-05-22,346.0,2025-06-10,pass,4.46527843494324,346.0
PO-SKU82-20250523-61ebc,SKU82,Supplier 2,2025-05-23,350.0,2025-06-11,pass,4.46527843494324,350.0
PO-SKU82-20250524-29b71,SKU82,Supplier 2,2025-05-24,350.0,2025-06-12,pass,4.46527843494324,350.0
PO-SKU82-20250525-c172d,SKU82,Supplier 2,2025-05-25,350.0,2025-06-13,pass,4.46527843494324,350.0
PO-SKU82-20250526-e9146,SKU82,Supplier 2,2025-05-26,350.0,2025-06-14,pass,4.46527843494324,350.0
PO-SKU82-20250527-7ceb6,SKU82,Supplier 2,2025-05-27,350.0,2025-06-15,pass,4.46527843494324,350.0
PO-SKU82-20250528-6cfc3,SKU82,Supplier 2,2025-05-28,350.0,2025-06-16,pass,4.46527843494324,350.0
PO-SKU82-20250529-a7bb1,SKU82,Supplier 2,2025-05-29,350.0,2025-06-17,pass,4.46527843494324,350.0
PO-SKU82-20250530-80fd8,SKU82,Supplier 2,2025-05-30,350.0,2025-06-18,pass,4.46527843494324,350.0
PO-SKU82-20250531-d691b,SKU82,Supplier 2,2025-05-31,350.0,2025-06-19,pass,4.46527843494324,350.0
PO-SKU82-20250601-cfef2,SKU82,Supplier 2,2025-06-01,350.0,2025-06-20,pass,4.46527843494324,350.0
PO-SKU82-20250602-3a423,SKU82,Supplier 2,2025-06-02,350.0,2025-06-21,fail,4.46527843494324,350.0
PO-SKU82-20250603-4bb10,SKU82,Supplier 2,2025-06-03,350.0,2025-06-22,pass,4.46527843494324,350.0
PO-SKU82-20250604-b5f6e,SKU82,Supplier 2,2025-06-04,350.0,2025-06-23,pass,4.46527843494324,350.0
PO-SKU82-20250605-a8a61,SKU82,Supplier 2,2025-06-05,350.0,2025-06-24,pass,4.46527843494324,350.0
PO-SKU82-20250606-4dedc,SKU82,Supplier 2,2025-06-06,350.0,2025-06-25,pass,4.46527843494324,350.0
PO-SKU82-20250607-c4ce3,SKU82,Supplier 2,2025-06-07,350.0,2025-06-26,pass,4.46527843494324,350.0
PO-SKU83-20250520-0a562,SKU83,Supplier 1,2025-05-20,775.0,2025-06-13,pass,97.73059380053304,775.0
PO-SKU83-20250521-a41a7,SKU83,Supplier 1,2025-05-21,789.0,2025-06-14,pass,97.73059380053304,789.0
PO-SKU83-20250522-1cccb,SKU83,Supplier 1,2025-05-22,807.0,2025-06-15,pass,97.73059380053304,807.0
PO-SKU83-20250523-c09c8,SKU83,Supplier 1,2025-05-23,823.0,2025-06-16,pass,97.73059380053304,823.0
PO-SKU83-20250524-1efec,SKU83,Supplier 1,2025-05-24,823.0,2025-06-17,pass,97.73059380053304,823.0
PO-SKU83-20250525-bc8fc,SKU83,Supplier 1,2025-05-25,823.0,2025-06-18,pass,97.73059380053304,823.0
PO-SKU83-20250526-68a80,SKU83,Supplier 1,2025-05-26,823.0,2025-06-19,pass,97.73059380053304,823.0
PO-SKU83-20250527-cec32,SKU83,Supplier 1,2025-05-27,823.0,2025-06-20,fail,97.73059380053304,823.0
PO-SKU83-20250528-41d92,SKU83,Supplier 1,2025-05-28,823.0,2025-06-21,pass,97.73059380053304,823.0
PO-SKU83-20250529-9554c,SKU83,Supplier 1,2025-05-29,823.0,2025-06-22,pass,97.73059380053304,823.0
PO-SKU83-20250530-9a20b,SKU83,Supplier 1,2025-05-30,823.0,2025-06-23,pass,97.73059380053304,823.0
PO-SKU83-20250531-e5806,SKU83,Supplier 1,2025-05-31,823.0,2025-06-24,pass,97.73059380053304,823.0
PO-SKU83-20250601-fa7c0,SKU83,Supplier 1,2025-06-01,823.0,2025-06-25,pass,97.73059380053304,823.0
PO-SKU83-20250602-cb640,SKU83,Supplier 1,2025-06-02,823.0,2025-06-26,pass,97.73059380053304,823.0
PO-SKU83-20250603-6e158,SKU83,Supplier 1,2025-06-03,823.0,2025-06-27,pass,97.73059380053304,823.0
PO-SKU83-20250604-3cb46,SKU83,Supplier 1,2025-06-04,823.0,2025-06-28,pass,97.73059380053304,823.0
PO-SKU83-20250605-65ae9,SKU83,Supplier 1,2025-06-05,823.0,2025-06-29,pass,97.73059380053304,823.0
PO-SKU83-20250606-25225,SKU83,Supplier 1,2025-06-06,823.0,2025-06-30,pass,97.73059380053304,823.0
PO-SKU83-20250607-44bf0,SKU83,Supplier 1,2025-06-07,823.0,2025-07-01,pass,97.73059380053304,823.0
PO-SKU83-20250608-f1032,SKU83,Supplier 1,2025-06-08,823.0,2025-07-02,pass,97.73059380053304,823.0
PO-SKU83-20250609-73243,SKU83,Supplier 1,2025-06-09,823.0,2025-07-03,pass,97.73059380053304,823.0
PO-SKU83-20250610-1eb9e,SKU83,Supplier 1,2025-06-10,823.0,2025-07-04,pass,97.73059380053304,823.0
PO-SKU83-20250611-35415,SKU83,Supplier 1,2025-06-11,823.0,2025-07-05,pass,97.73059380053304,823.0
PO-SKU83-20250612-85945,SKU83,Supplier 1,2025-06-12,823.0,2025-07-06,pass,97.73059380053304,823.0
PO-SKU83-20250613-6ce8b,SKU83,Supplier 1,2025-06-13,48.0,2025-07-07,pass,97.73059380053304,48.0
PO-SKU84-20250520-0f86d,SKU84,Supplier 5,2025-05-20,795.0,2025-06-15,pass,33.808636513209095,795.0
PO-SKU84-20250521-6a59d,SKU84,Supplier 5,2025-05-21,816.0,2025-06-16,pass,33.808636513209095,816.0
PO-SKU84-20250522-54f13,SKU84,Supplier 5,2025-05-22,816.0,2025-06-17,fail,33.808636513209095,816.0
PO-SKU84-20250523-8a644,SKU84,Supplier 5,2025-05-23,816.0,2025-06-18,pass,33.808636513209095,816.0
PO-SKU84-20250524-a86b1,SKU84,Supplier 5,2025-05-24,816.0,2025-06-19,pass,33.808636513209095,816.0
PO-SKU84-20250525-869dc,SKU84,Supplier 5,2025-05-25,816.0,2025-06-20,pass,33.808636513209095,816.0
PO-SKU84-20250526-97d75,SKU84,Supplier 5,2025-05-26,816.0,2025-06-21,fail,33.808636513209095,816.0
PO-SKU84-20250527-de4a5,SKU84,Supplier 5,2025-05-27,816.0,2025-06-22,pass,33.808636513209095,816.0
PO-SKU84-20250528-8a69c,SKU84,Supplier 5,2025-05-28,816.0,2025-06-23,pass,33.808636513209095,816.0
PO-SKU84-20250529-3592e,SKU84,Supplier 5,2025-05-29,816.0,2025-06-24,pass,33.808636513209095,816.0
PO-SKU84-20250530-5164b,SKU84,Supplier 5,2025-05-30,816.0,2025-06-25,pass,33.808636513209095,816.0
PO-SKU84-20250531-9a966,SKU84,Supplier 5,2025-05-31,816.0,2025-06-26,pass,33.808636513209095,816.0
PO-SKU84-20250601-ed5fe,SKU84,Supplier 5,2025-06-01,816.0,2025-06-27,pass,33.808636513209095,816.0
PO-SKU84-20250602-3919e,SKU84,Supplier 5,2025-06-02,816.0,2025-06-28,pass,33.808636513209095,816.0
PO-SKU84-20250603-5cb11,SKU84,Supplier 5,2025-06-03,816.0,2025-06-29,pass,33.808636513209095,816.0
PO-SKU84-20250604-cf5f5,SKU84,Supplier 5,2025-06-04,816.0,2025-06-30,pass,33.808636513209095,816.0
PO-SKU84-20250605-e0d2c,SKU84,Supplier 5,2025-06-05,816.0,2025-07-01,pass,33.808636513209095,816.0
